year,ic,key,description,amount
2021,26587840,3b,volby do Senátu Parlamentu ČR,0.0
2021,26587840,3c,volba prezidenta republiky,0.0
2021,26587840,3d,volby do zastupitelstev krajů,0.0
2021,26587840,3e,volby do zastupitelstev obcí,0.0
2021,26587840,3f,volby do Evropského parlamentu,0.0
2021,07204752,1,Mzdové výdaje,0.0
2021,07204752,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,07204752,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,07204752,3b,volby do Senátu Parlamentu ČR,0.0
2021,07204752,3c,volba prezidenta republiky,0.0
2021,07204752,3d,volby do zastupitelstev krajů,0.0
2021,07204752,3e,volby do zastupitelstev obcí,0.0
2021,07204752,3f,volby do Evropského parlamentu,0.0
2021,05103487,1,Mzdové výdaje,0.0
2021,05103487,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,05103487,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,05103487,3b,volby do Senátu Parlamentu ČR,0.0
2021,05103487,3c,volba prezidenta republiky,0.0
2021,05103487,3d,volby do zastupitelstev krajů,0.0
2021,05103487,3e,volby do zastupitelstev obcí,0.0
2021,05103487,3f,volby do Evropského parlamentu,0.0
2021,09182004,1,Mzdové výdaje,30192.0
2021,09182004,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",206890.68
2021,09182004,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,09182004,3b,volby do Senátu Parlamentu ČR,0.0
2021,09182004,3c,volba prezidenta republiky,0.0
2021,09182004,3d,volby do zastupitelstev krajů,0.0
2021,09182004,3e,volby do zastupitelstev obcí,0.0
2021,09182004,3f,volby do Evropského parlamentu,0.0
2021,03094553,1,Mzdové výdaje,0.0
2021,03094553,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",4840.0
2021,03094553,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,03094553,3b,volby do Senátu Parlamentu ČR,0.0
2021,03094553,3c,volba prezidenta republiky,0.0
2021,03094553,3d,volby do zastupitelstev krajů,0.0
2021,03094553,3e,volby do zastupitelstev obcí,0.0
2021,03094553,3f,volby do Evropského parlamentu,0.0
2021,00442721,1,Mzdové výdaje,0.0
2021,00442721,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",44580.77
2021,00442721,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,00442721,3b,volby do Senátu Parlamentu ČR,0.0
2021,00442721,3c,volba prezidenta republiky,0.0
2021,00442721,3d,volby do zastupitelstev krajů,0.0
2021,00442721,3e,volby do zastupitelstev obcí,0.0
2021,00442721,3f,volby do Evropského parlamentu,0.0
2021,27015904,1,Mzdové výdaje,0.0
2021,27015904,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",5000.0
2021,27015904,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,27015904,3b,volby do Senátu Parlamentu ČR,0.0
2021,27015904,3c,volba prezidenta republiky,0.0
2021,27015904,3d,volby do zastupitelstev krajů,0.0
2021,27015904,3e,volby do zastupitelstev obcí,0.0
2021,27015904,3f,volby do Evropského parlamentu,0.0
2021,71443207,1,Mzdové výdaje,0.0
2021,71443207,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",6880.0
2021,71443207,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,71443207,3b,volby do Senátu Parlamentu ČR,0.0
2021,71443207,3c,volba prezidenta republiky,0.0
2021,71443207,3d,volby do zastupitelstev krajů,0.0
2021,71443207,3e,volby do zastupitelstev obcí,0.0
2021,71443207,3f,volby do Evropského parlamentu,0.0
2021,71443240,1,Mzdové výdaje,42639.0
2021,71443240,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",267000.0
2021,71443240,3a,volby do Poslanecké sněmovny Parlamentu ČR,4457980.0
2021,71443240,3b,volby do Senátu Parlamentu ČR,0.0
2021,71443240,3c,volba prezidenta republiky,0.0
2021,71443240,3d,volby do zastupitelstev krajů,0.0
2021,71443240,3e,volby do zastupitelstev obcí,0.0
2021,71443240,3f,volby do Evropského parlamentu,0.0
2021,07972733,1,Mzdové výdaje,0.0
2021,07972733,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,07972733,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,07972733,3b,volby do Senátu Parlamentu ČR,0.0
2021,07972733,3c,volba prezidenta republiky,0.0
2021,07972733,3d,volby do zastupitelstev krajů,0.0
2021,07972733,3e,volby do zastupitelstev obcí,0.0
2021,07972733,3f,volby do Evropského parlamentu,0.0
2021,09977023,1,Mzdové výdaje,0.0
2021,09977023,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,09977023,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,09977023,3b,volby do Senátu Parlamentu ČR,0.0
2021,09977023,3c,volba prezidenta republiky,0.0
2021,09977023,3d,volby do zastupitelstev krajů,0.0
2021,09977023,3e,volby do zastupitelstev obcí,0.0
2021,09977023,3f,volby do Evropského parlamentu,0.0
2021,04997841,1,Mzdové výdaje,0.0
2021,04997841,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",35788.85
2021,04997841,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,04997841,3b,volby do Senátu Parlamentu ČR,0.0
2021,04997841,3c,volba prezidenta republiky,0.0
2021,04997841,3d,volby do zastupitelstev krajů,0.0
2021,04997841,3e,volby do zastupitelstev obcí,0.0
2021,04997841,3f,volby do Evropského parlamentu,0.0
2021,05391628,1,Mzdové výdaje,0.0
2021,05391628,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,05391628,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,05391628,3b,volby do Senátu Parlamentu ČR,0.0
2021,05391628,3c,volba prezidenta republiky,0.0
2021,05391628,3d,volby do zastupitelstev krajů,0.0
2021,05391628,3e,volby do zastupitelstev obcí,0.0
2021,05391628,3f,volby do Evropského parlamentu,0.0
2021,10954899,1,Mzdové výdaje,5100.0
2021,10954899,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,10954899,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,10954899,3b,volby do Senátu Parlamentu ČR,0.0
2021,10954899,3c,volba prezidenta republiky,0.0
2021,10954899,3d,volby do zastupitelstev krajů,0.0
2021,10954899,3e,volby do zastupitelstev obcí,125488.14
2021,10954899,3f,volby do Evropského parlamentu,0.0
2021,03168786,1,Mzdové výdaje,0.0
2021,03168786,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",4840.0
2021,03168786,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,03168786,3b,volby do Senátu Parlamentu ČR,0.0
2021,03168786,3c,volba prezidenta republiky,0.0
2021,03168786,3d,volby do zastupitelstev krajů,0.0
2021,03168786,3e,volby do zastupitelstev obcí,0.0
2021,03168786,3f,volby do Evropského parlamentu,0.0
2021,03204723,1,Mzdové výdaje,0.0
2021,03204723,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",6000.0
2021,03204723,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,03204723,3b,volby do Senátu Parlamentu ČR,0.0
2021,03204723,3c,volba prezidenta republiky,0.0
2021,03204723,3d,volby do zastupitelstev krajů,0.0
2021,03204723,3e,volby do zastupitelstev obcí,0.0
2021,03204723,3f,volby do Evropského parlamentu,0.0
2021,07921331,1,Mzdové výdaje,0.0
2021,07921331,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,07921331,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,07921331,3b,volby do Senátu Parlamentu ČR,0.0
2021,07921331,3c,volba prezidenta republiky,0.0
2021,07921331,3d,volby do zastupitelstev krajů,0.0
2021,07921331,3e,volby do zastupitelstev obcí,0.0
2021,07921331,3f,volby do Evropského parlamentu,0.0
2021,71443185,1,Mzdové výdaje,0.0
2021,71443185,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",23406.43
2021,71443185,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,71443185,3b,volby do Senátu Parlamentu ČR,0.0
2021,71443185,3c,volba prezidenta republiky,0.0
2021,71443185,3d,volby do zastupitelstev krajů,0.0
2021,71443185,3e,volby do zastupitelstev obcí,0.0
2021,71443185,3f,volby do Evropského parlamentu,0.0
2021,68321457,1,Mzdové výdaje,0.0
2021,68321457,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",7592.0
2021,68321457,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,68321457,3b,volby do Senátu Parlamentu ČR,0.0
2021,68321457,3c,volba prezidenta republiky,0.0
2021,68321457,3d,volby do zastupitelstev krajů,0.0
2021,68321457,3e,volby do zastupitelstev obcí,0.0
2021,68321457,3f,volby do Evropského parlamentu,0.0
2021,03174531,1,Mzdové výdaje,0.0
2021,03174531,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,03174531,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,03174531,3b,volby do Senátu Parlamentu ČR,0.0
2021,03174531,3c,volba prezidenta republiky,0.0
2021,03174531,3d,volby do zastupitelstev krajů,0.0
2021,03174531,3e,volby do zastupitelstev obcí,0.0
2021,03174531,3f,volby do Evropského parlamentu,0.0
2021,27039145,1,Mzdové výdaje,0.0
2021,27039145,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",242660.0
2021,27039145,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,27039145,3b,volby do Senátu Parlamentu ČR,0.0
2021,27039145,3c,volba prezidenta republiky,0.0
2021,27039145,3d,volby do zastupitelstev krajů,0.0
2021,27039145,3e,volby do zastupitelstev obcí,0.0
2021,27039145,3f,volby do Evropského parlamentu,0.0
2021,09233229,1,Mzdové výdaje,3000.0
2021,09233229,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,09233229,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,09233229,3b,volby do Senátu Parlamentu ČR,0.0
2021,09233229,3c,volba prezidenta republiky,0.0
2021,09233229,3d,volby do zastupitelstev krajů,0.0
2021,09233229,3e,volby do zastupitelstev obcí,0.0
2021,09233229,3f,volby do Evropského parlamentu,0.0
2021,26600218,1,Mzdové výdaje,0.0
2021,26600218,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,26600218,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,26600218,3b,volby do Senátu Parlamentu ČR,0.0
2021,26600218,3c,volba prezidenta republiky,0.0
2021,26600218,3d,volby do zastupitelstev krajů,0.0
2021,26600218,3e,volby do zastupitelstev obcí,0.0
2021,26600218,3f,volby do Evropského parlamentu,0.0
2021,71443312,1,Mzdové výdaje,0.0
2021,71443312,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",4367.26
2021,71443312,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,71443312,3b,volby do Senátu Parlamentu ČR,0.0
2021,71443312,3c,volba prezidenta republiky,0.0
2021,71443312,3d,volby do zastupitelstev krajů,0.0
2021,71443312,3e,volby do zastupitelstev obcí,0.0
2021,71443312,3f,volby do Evropského parlamentu,0.0
2021,02733552,1,Mzdové výdaje,0.0
2021,02733552,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",28216.0
2021,02733552,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,02733552,3b,volby do Senátu Parlamentu ČR,0.0
2021,02733552,3c,volba prezidenta republiky,0.0
2021,02733552,3d,volby do zastupitelstev krajů,0.0
2021,02733552,3e,volby do zastupitelstev obcí,0.0
2021,02733552,3f,volby do Evropského parlamentu,0.0
2021,04889321,1,Mzdové výdaje,0.0
2021,04889321,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",218543.29
2021,04889321,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,04889321,3b,volby do Senátu Parlamentu ČR,0.0
2021,04889321,3c,volba prezidenta republiky,0.0
2021,04889321,3d,volby do zastupitelstev krajů,0.0
2021,04889321,3e,volby do zastupitelstev obcí,0.0
2021,04889321,3f,volby do Evropského parlamentu,0.0
2021,71339965,1,Mzdové výdaje,0.0
2021,71339965,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,71339965,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,71339965,3b,volby do Senátu Parlamentu ČR,0.0
2021,71339965,3c,volba prezidenta republiky,0.0
2021,71339965,3d,volby do zastupitelstev krajů,0.0
2021,71339965,3e,volby do zastupitelstev obcí,0.0
2021,71339965,3f,volby do Evropského parlamentu,0.0
2021,07196989,1,Mzdové výdaje,0.0
2021,07196989,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",33458.0
2021,07196989,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,07196989,3b,volby do Senátu Parlamentu ČR,0.0
2021,07196989,3c,volba prezidenta republiky,0.0
2021,07196989,3d,volby do zastupitelstev krajů,0.0
2021,07196989,3e,volby do zastupitelstev obcí,0.0
2021,07196989,3f,volby do Evropského parlamentu,0.0
2021,27034321,1,Mzdové výdaje,0.0
2021,27034321,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",29619.2
2021,27034321,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,27034321,3b,volby do Senátu Parlamentu ČR,0.0
2021,27034321,3c,volba prezidenta republiky,0.0
2021,27034321,3d,volby do zastupitelstev krajů,0.0
2021,27034321,3e,volby do zastupitelstev obcí,0.0
2021,27034321,3f,volby do Evropského parlamentu,0.0
2021,15271960,1,Mzdové výdaje,0.0
2021,15271960,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,15271960,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,15271960,3b,volby do Senátu Parlamentu ČR,0.0
2021,15271960,3c,volba prezidenta republiky,0.0
2021,15271960,3d,volby do zastupitelstev krajů,0.0
2021,15271960,3e,volby do zastupitelstev obcí,0.0
2021,15271960,3f,volby do Evropského parlamentu,0.0
2021,71339973,1,Mzdové výdaje,0.0
2021,71339973,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",11800.0
2021,71339973,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,71339973,3b,volby do Senátu Parlamentu ČR,0.0
2021,71339973,3c,volba prezidenta republiky,0.0
2021,71339973,3d,volby do zastupitelstev krajů,0.0
2021,71339973,3e,volby do zastupitelstev obcí,0.0
2021,71339973,3f,volby do Evropského parlamentu,0.0
2021,00496936,1,Mzdové výdaje,39219241.0
2021,00496936,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",1475153.0
2021,00496936,3a,volby do Poslanecké sněmovny Parlamentu ČR,25231974.04
2021,00496936,3b,volby do Senátu Parlamentu ČR,0.0
2021,00496936,3c,volba prezidenta republiky,0.0
2021,00496936,3d,volby do zastupitelstev krajů,0.0
2021,00496936,3e,volby do zastupitelstev obcí,0.0
2021,00496936,3f,volby do Evropského parlamentu,0.0
2021,03152952,1,Mzdové výdaje,0.0
2021,03152952,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,03152952,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,03152952,3b,volby do Senátu Parlamentu ČR,0.0
2021,03152952,3c,volba prezidenta republiky,0.0
2021,03152952,3d,volby do zastupitelstev krajů,0.0
2021,03152952,3e,volby do zastupitelstev obcí,0.0
2021,03152952,3f,volby do Evropského parlamentu,0.0
2021,71339582,1,Mzdové výdaje,0.0
2021,71339582,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",5000.0
2021,71339582,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,71339582,3b,volby do Senátu Parlamentu ČR,0.0
2021,71339582,3c,volba prezidenta republiky,0.0
2021,71339582,3d,volby do zastupitelstev krajů,0.0
2021,71339582,3e,volby do zastupitelstev obcí,0.0
2021,71339582,3f,volby do Evropského parlamentu,0.0
2021,49628089,1,Mzdové výdaje,0.0
2021,49628089,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",67000.0
2021,49628089,3a,volby do Poslanecké sněmovny Parlamentu ČR,232744.29
2021,49628089,3b,volby do Senátu Parlamentu ČR,0.0
2021,49628089,3c,volba prezidenta republiky,0.0
2021,49628089,3d,volby do zastupitelstev krajů,0.0
2021,49628089,3e,volby do zastupitelstev obcí,0.0
2021,49628089,3f,volby do Evropského parlamentu,0.0
2021,60456400,1,Mzdové výdaje,0.0
2021,60456400,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,60456400,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,60456400,3b,volby do Senátu Parlamentu ČR,0.0
2021,60456400,3c,volba prezidenta republiky,0.0
2021,60456400,3d,volby do zastupitelstev krajů,0.0
2021,60456400,3e,volby do zastupitelstev obcí,0.0
2021,60456400,3f,volby do Evropského parlamentu,0.0
2021,07157029,1,Mzdové výdaje,0.0
2021,07157029,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,07157029,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,07157029,3b,volby do Senátu Parlamentu ČR,0.0
2021,07157029,3c,volba prezidenta republiky,0.0
2021,07157029,3d,volby do zastupitelstev krajů,0.0
2021,07157029,3e,volby do zastupitelstev obcí,0.0
2021,07157029,3f,volby do Evropského parlamentu,0.0
2021,26598647,1,Mzdové výdaje,0.0
2021,26598647,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",4030.0
2021,26598647,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,26598647,3b,volby do Senátu Parlamentu ČR,0.0
2021,26598647,3c,volba prezidenta republiky,0.0
2021,26598647,3d,volby do zastupitelstev krajů,0.0
2021,26598647,3e,volby do zastupitelstev obcí,0.0
2021,26598647,3f,volby do Evropského parlamentu,0.0
2021,03254747,1,Mzdové výdaje,0.0
2021,03254747,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",1000.0
2021,03254747,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,03254747,3b,volby do Senátu Parlamentu ČR,0.0
2021,03254747,3c,volba prezidenta republiky,0.0
2021,03254747,3d,volby do zastupitelstev krajů,0.0
2021,03254747,3e,volby do zastupitelstev obcí,0.0
2021,03254747,3f,volby do Evropského parlamentu,0.0
2021,44266740,1,Mzdové výdaje,500.0
2021,44266740,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",39.73
2021,44266740,3a,volby do Poslanecké sněmovny Parlamentu ČR,3285740.98
2021,44266740,3b,volby do Senátu Parlamentu ČR,0.0
2021,44266740,3c,volba prezidenta republiky,0.0
2021,44266740,3d,volby do zastupitelstev krajů,0.0
2021,44266740,3e,volby do zastupitelstev obcí,0.0
2021,44266740,3f,volby do Evropského parlamentu,0.0
2021,60556625,1,Mzdové výdaje,0.0
2021,60556625,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2021,60556625,3a,volby do Poslanecké sněmovny Parlamentu ČR,513001.89
2021,60556625,3b,volby do Senátu Parlamentu ČR,0.0
2021,60556625,3c,volba prezidenta republiky,0.0
2021,60556625,3d,volby do zastupitelstev krajů,0.0
2021,60556625,3e,volby do zastupitelstev obcí,0.0
2021,60556625,3f,volby do Evropského parlamentu,0.0
2021,07027761,1,Mzdové výdaje,0.0
2021,07027761,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",5891.0
2021,07027761,3a,volby do Poslanecké sněmovny Parlamentu ČR,132064.12
2021,07027761,3b,volby do Senátu Parlamentu ČR,0.0
2021,07027761,3c,volba prezidenta republiky,0.0
2021,07027761,3d,volby do zastupitelstev krajů,0.0
2021,07027761,3e,volby do zastupitelstev obcí,0.0
2021,07027761,3f,volby do Evropského parlamentu,0.0
2021,07286210,1,Mzdové výdaje,0.0
2021,07286210,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",6843.39
2021,07286210,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2021,07286210,3b,volby do Senátu Parlamentu ČR,0.0
2021,07286210,3c,volba prezidenta republiky,0.0
2021,07286210,3d,volby do zastupitelstev krajů,0.0
2021,07286210,3e,volby do zastupitelstev obcí,0.0
