year,ic,key,description,amount
2021,71443207,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2021,71443207,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2021,71443207,4,Členské příspěvky,0.0
2021,71443207,5,"Dary, dědictví a bezúplatná plnění",0.0
2021,71443207,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2021,71443207,7,Úroky z vkladů,0.0
2021,71443207,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2021,71443207,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2021,71443207,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2021,71443207,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2021,71443240,1,Příjmy celkem,4950661.0
2021,71443240,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2021,71443240,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2021,71443240,4,Členské příspěvky,531974.0
2021,71443240,5,"Dary, dědictví a bezúplatná plnění",4356847.0
2021,71443240,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2021,71443240,7,Úroky z vkladů,0.0
2021,71443240,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2021,71443240,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",61840.0
2021,71443240,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2021,71443240,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2021,07972733,1,Příjmy celkem,8651.0
2021,07972733,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2021,07972733,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2021,07972733,4,Členské příspěvky,0.0
2021,07972733,5,"Dary, dědictví a bezúplatná plnění",8651.0
2021,07972733,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2021,07972733,7,Úroky z vkladů,0.0
2021,07972733,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2021,07972733,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2021,07972733,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2021,07972733,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2021,09977023,1,Příjmy celkem,0.0
2021,09977023,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2021,09977023,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2021,09977023,4,Členské příspěvky,0.0
2021,09977023,5,"Dary, dědictví a bezúplatná plnění",0.0
2021,09977023,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2021,09977023,7,Úroky z vkladů,0.0
2021,09977023,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2021,09977023,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2021,09977023,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2021,09977023,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2021,04997841,1,Příjmy celkem,900.0
2021,04997841,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2021,04997841,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2021,04997841,4,Členské příspěvky,900.0
2021,04997841,5,"Dary, dědictví a bezúplatná plnění",0.0
2021,04997841,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2021,04997841,7,Úroky z vkladů,0.0
2021,04997841,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2021,04997841,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2021,04997841,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2021,04997841,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2021,05391628,1,Příjmy celkem,0.0
2021,05391628,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2021,05391628,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2021,05391628,4,Členské příspěvky,0.0
2021,05391628,5,"Dary, dědictví a bezúplatná plnění",0.0
2021,05391628,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2021,05391628,7,Úroky z vkladů,0.0
2021,05391628,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2021,05391628,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2021,05391628,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2021,05391628,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2021,10954899,1,Příjmy celkem,935821.0
2021,10954899,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2021,10954899,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2021,10954899,4,Členské příspěvky,0.0
2021,10954899,5,"Dary, dědictví a bezúplatná plnění",935821.0
2021,10954899,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2021,10954899,7,Úroky z vkladů,0.0
2021,10954899,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2021,10954899,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2021,10954899,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2021,10954899,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2021,03168786,1,Příjmy celkem,6000.0
2021,03168786,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2021,03168786,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2021,03168786,4,Členské příspěvky,6000.0
2021,03168786,5,"Dary, dědictví a bezúplatná plnění",0.0
2021,03168786,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2021,03168786,7,Úroky z vkladů,0.0
2021,03168786,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2021,03168786,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2021,03168786,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2021,03168786,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2021,03204723,1,Příjmy celkem,1650000.0
2021,03204723,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2021,03204723,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),1650000.0
2021,03204723,4,Členské příspěvky,0.0
2021,03204723,5,"Dary, dědictví a bezúplatná plnění",0.0
2021,03204723,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2021,03204723,7,Úroky z vkladů,0.0
2021,03204723,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2021,03204723,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2021,03204723,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2021,03204723,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2021,07921331,1,Příjmy celkem,180091.35
2021,07921331,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2021,07921331,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),110417.0
2021,07921331,4,Členské příspěvky,11000.0
2021,07921331,5,"Dary, dědictví a bezúplatná plnění",58673.0
2021,07921331,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2021,07921331,7,Úroky z vkladů,1.35
2021,07921331,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2021,07921331,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2021,07921331,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2021,07921331,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2021,71443185,1,Příjmy celkem,325558.43
2021,71443185,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2021,71443185,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2021,71443185,4,Členské příspěvky,14000.0
2021,71443185,5,"Dary, dědictví a bezúplatná plnění",311483.0
2021,71443185,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2021,71443185,7,Úroky z vkladů,75.43
2021,71443185,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2021,71443185,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2021,71443185,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2021,71443185,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2021,68321457,1,Příjmy celkem,90000.0
2021,68321457,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
