year,key,ic,subject,url
2022,vfz2022,27040097,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-vpmb-dodatek.txt
2022,vfz2022,07324758,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-vinohrady-dodatek.txt
2022,vfz2022,08773297,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-z2020-dodatek.txt
2022,vfz2022,68684011,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-zhn-dodatek.txt
2022,vfz2022,17213754,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-prahzmepr12-dodatek.txt
2022,vfz2022,07202059,dodatek,https://zpravy.udhpsh.cz/export/vfz2022-zp5-dodatek.txt
2023,vfz2023,71443339,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-ano-dodatek.txt
2023,vfz2023,71443274,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-aliancens-dodatek.txt
2023,vfz2023,03204723,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-hdk-dodatek.txt
2023,vfz2023,27039145,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-hpp11-dodatek.txt
2023,vfz2023,49628089,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-sds-dodatek.txt
2023,vfz2023,07312946,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-naseobec-dodatek.txt
2023,vfz2023,60458399,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-nez-dodatek.txt
2023,vfz2023,71443681,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-patrioticr-dodatek.txt
2023,vfz2023,06695205,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-sen21-dodatek.txt
2023,vfz2023,10997113,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-triko-dodatek.txt
2023,vfz2023,70869553,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-snked-dodatek.txt
2023,vfz2023,00409171,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-cssd-dodatek.txt
2023,vfz2023,26673908,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-stan-dodatek.txt
2023,vfz2023,71339728,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-top09-dodatek.txt
2023,vfz2023,04616421,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-vok-dodatek.txt
2023,vfz2023,71339817,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-vpk-dodatek.txt
2023,vfz2023,68684011,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-zhn-dodatek.txt
2023,vfz2023,17213754,dodatek,https://zpravy.udhpsh.cz/export/vfz2023-prahzmepr12-dodatek.txt
